date,output,total_income_support
2020-12-07,[location_key=SM],1.0
2020-12-07,[location_key=SM],1.0
2020-12-07,[location_key=SM],1.0
2020-12-07,"[location_key=SN,school_closing=0]",0.0
2020-12-07,"[location_key=SN,school_closing=0]",0.0
2020-12-07,"[location_key=SN,school_closing=0]",0.0
2020-12-07,"[location_key=SN,school_closing=0]",0.0
2020-12-07,"[location_key=SN,school_closing=0]",0.0
2020-12-07,"[location_key=SN,school_closing=0]",1.0
2020-12-07,"[location_key=SN,school_closing=0]",0.0
2020-12-07,[location_key=SN],0.0
2020-12-07,[location_key=SN],0.0
2020-12-07,[location_key=SN],0.0
2020-12-07,[location_key=SN],0.0
2020-12-07,[location_key=SN],1.0
2020-12-07,[location_key=SN],0.0
2020-12-07,[location_key=SN],0.0
2020-12-07,"[location_key=SO,school_closing=1]",0.0
2020-12-07,"[location_key=SO,school_closing=1]",0.0
2020-12-07,"[location_key=SO,school_closing=1]",0.0
2020-12-07,"[location_key=SO,school_closing=1]",0.0
2020-12-07,"[location_key=SO,school_closing=1]",0.0
2020-12-07,"[location_key=SO,school_closing=1]",0.0
2020-12-07,"[location_key=SO,school_closing=1]",0.0
2020-12-07,[location_key=SO],0.0
2020-12-07,[location_key=SO],0.0
2020-12-07,[location_key=SO],0.0
2020-12-07,[location_key=SO],0.0
2020-12-07,[location_key=SO],0.0
2020-12-07,[location_key=SO],0.0
2020-12-07,[location_key=SO],0.0
2020-12-07,"[location_key=SR,school_closing=1]",1.0
2020-12-07,"[location_key=SR,school_closing=1]",1.0
2020-12-07,"[location_key=SR,school_closing=1]",1.0
2020-12-07,"[location_key=SR,school_closing=1]",1.0
2020-12-07,"[location_key=SR,school_closing=1]",1.0
2020-12-07,"[location_key=SR,school_closing=1]",1.0
2020-12-07,"[location_key=SR,school_closing=1]",1.0
2020-12-07,[location_key=SR],1.0
2020-12-07,[location_key=SR],1.0
2020-12-07,[location_key=SR],1.0
2020-12-07,[location_key=SR],1.0
2020-12-07,[location_key=SR],1.0
2020-12-07,[location_key=SR],1.0
2020-12-07,[location_key=SR],1.0
2020-12-07,"[location_key=SS,school_closing=1]",0.0
2020-12-07,"[location_key=SS,school_closing=1]",0.0
2020-12-07,"[location_key=SS,school_closing=1]",0.0
2020-12-07,"[location_key=SS,school_closing=1]",0.0
2020-12-07,"[location_key=SS,school_closing=2]",0.0
2020-12-07,"[location_key=SS,school_closing=2]",0.0
2020-12-07,"[location_key=SS,school_closing=2]",0.0
2020-12-07,[location_key=SS],0.0
2020-12-07,[location_key=SS],0.0
2020-12-07,[location_key=SS],0.0
2020-12-07,[location_key=SS],0.0
2020-12-07,[location_key=SS],0.0
2020-12-07,[location_key=SS],0.0
2020-12-07,[location_key=SS],0.0
2020-12-07,"[location_key=SV,school_closing=3]",1.0
2020-12-07,"[location_key=SV,school_closing=3]",1.0
2020-12-07,"[location_key=SV,school_closing=3]",1.0
2020-12-07,"[location_key=SV,school_closing=3]",1.0
2020-12-07,"[location_key=SV,school_closing=3]",1.0
2020-12-07,"[location_key=SV,school_closing=3]",1.0
2020-12-07,"[location_key=SV,school_closing=3]",1.0
2020-12-07,[location_key=SV],1.0
2020-12-07,[location_key=SV],1.0
2020-12-07,[location_key=SV],1.0
2020-12-07,[location_key=SV],1.0
2020-12-07,[location_key=SV],1.0
2020-12-07,[location_key=SV],1.0
2020-12-07,[location_key=SV],1.0
2020-12-07,"[location_key=SY,school_closing=2]",0.0
2020-12-07,"[location_key=SY,school_closing=2]",0.0
2020-12-07,"[location_key=SY,school_closing=2]",0.0
2020-12-07,"[location_key=SY,school_closing=2]",0.0
2020-12-07,"[location_key=SY,school_closing=2]",0.0
2020-12-07,"[location_key=SY,school_closing=2]",0.0
2020-12-07,"[location_key=SY,school_closing=2]",0.0
2020-12-07,[location_key=SY],0.0
2020-12-07,[location_key=SY],0.0
2020-12-07,[location_key=SY],0.0
2020-12-07,[location_key=SY],0.0
2020-12-07,[location_key=SY],0.0
2020-12-07,[location_key=SY],0.0
2020-12-07,[location_key=SY],0.0
2020-12-07,"[location_key=SZ,school_closing=2]",1.0
2020-12-07,"[location_key=SZ,school_closing=2]",1.0
2020-12-07,"[location_key=SZ,school_closing=2]",1.0
2020-12-07,"[location_key=SZ,school_closing=2]",1.0
2020-12-07,"[location_key=SZ,school_closing=2]",1.0
2020-12-07,"[location_key=SZ,school_closing=2]",1.0
2020-12-07,"[location_key=SZ,school_closing=2]",1.0
2020-12-07,[location_key=SZ],1.0
2020-12-07,[location_key=SZ],1.0
2020-12-07,[location_key=SZ],1.0
2020-12-07,[location_key=SZ],1.0
2020-12-07,[location_key=SZ],1.0
2020-12-07,[location_key=SZ],1.0
2020-12-07,[location_key=SZ],1.0
2020-12-07,"[location_key=TD,school_closing=1]",0.0
2020-12-07,"[location_key=TD,school_closing=1]",0.0
2020-12-07,"[location_key=TD,school_closing=1]",0.0
2020-12-07,"[location_key=TD,school_closing=1]",0.0
2020-12-07,"[location_key=TD,school_closing=1]",0.0
2020-12-07,"[location_key=TD,school_closing=1]",0.0
2020-12-07,"[location_key=TD,school_closing=1]",0.0
2020-12-07,[location_key=TD],0.0
2020-12-07,[location_key=TD],0.0
2020-12-07,[location_key=TD],0.0
2020-12-07,[location_key=TD],0.0
2020-12-07,[location_key=TD],0.0
2020-12-07,[location_key=TD],0.0
2020-12-07,[location_key=TD],0.0
2020-12-07,"[location_key=TG,school_closing=1]",1.0
2020-12-07,"[location_key=TG,school_closing=1]",1.0
2020-12-07,"[location_key=TG,school_closing=1]",1.0
2020-12-07,"[location_key=TG,school_closing=1]",1.0
2020-12-07,"[location_key=TG,school_closing=1]",1.0
2020-12-07,"[location_key=TG,school_closing=1]",1.0
2020-12-07,"[location_key=TG,school_closing=1]",1.0
2020-12-07,[location_key=TG],1.0
2020-12-07,[location_key=TG],1.0
2020-12-07,[location_key=TG],1.0
2020-12-07,[location_key=TG],1.0
2020-12-07,[location_key=TG],1.0
2020-12-07,[location_key=TG],1.0
2020-12-07,[location_key=TG],1.0
2020-12-07,"[location_key=TH,school_closing=1]",2.0
2020-12-07,"[location_key=TH,school_closing=1]",2.0
2020-12-07,"[location_key=TH,school_closing=1]",2.0
2020-12-07,"[location_key=TH,school_closing=1]",2.0
2020-12-07,"[location_key=TH,school_closing=1]",2.0
2020-12-07,"[location_key=TH,school_closing=1]",2.0
2020-12-07,"[location_key=TH,school_closing=1]",2.0
2020-12-07,[location_key=TH],2.0
2020-12-07,[location_key=TH],2.0
2020-12-07,[location_key=TH],2.0
2020-12-07,[location_key=TH],2.0
2020-12-07,[location_key=TH],2.0
2020-12-07,[location_key=TH],2.0
2020-12-07,[location_key=TH],2.0
2020-12-07,"[location_key=TJ,school_closing=1]",1.0
2020-12-07,"[location_key=TJ,school_closing=1]",1.0
2020-12-07,"[location_key=TJ,school_closing=1]",1.0
2020-12-07,"[location_key=TJ,school_closing=1]",1.0
2020-12-07,"[location_key=TJ,school_closing=1]",1.0
2020-12-07,"[location_key=TJ,school_closing=1]",1.0
2020-12-07,"[location_key=TJ,school_closing=1]",1.0
2020-12-07,[location_key=TJ],1.0
2020-12-07,[location_key=TJ],1.0
2020-12-07,[location_key=TJ],1.0
2020-12-07,[location_key=TJ],1.0
2020-12-07,[location_key=TJ],1.0
2020-12-07,[location_key=TJ],1.0
2020-12-07,[location_key=TJ],1.0
2020-12-07,"[location_key=TL,school_closing=1]",1.0
2020-12-07,"[location_key=TL,school_closing=1]",1.0
2020-12-07,"[location_key=TL,school_closing=1]",1.0
2020-12-07,"[location_key=TL,school_closing=1]",1.0
2020-12-07,"[location_key=TL,school_closing=1]",1.0
2020-12-07,"[location_key=TL,school_closing=1]",1.0
2020-12-07,"[location_key=TL,school_closing=1]",1.0
2020-12-07,[location_key=TL],1.0
2020-12-07,[location_key=TL],1.0
2020-12-07,[location_key=TL],1.0
2020-12-07,[location_key=TL],1.0
2020-12-07,[location_key=TL],1.0
2020-12-07,[location_key=TL],1.0
2020-12-07,[location_key=TL],1.0
2020-12-07,"[location_key=TM,school_closing=1]",0.0
2020-12-07,"[location_key=TM,school_closing=1]",0.0
2020-12-07,"[location_key=TM,school_closing=1]",0.0
2020-12-07,"[location_key=TM,school_closing=1]",0.0
2020-12-07,"[location_key=TM,school_closing=1]",0.0
2020-12-07,"[location_key=TM,school_closing=1]",0.0
2020-12-07,"[location_key=TM,school_closing=1]",0.0
2020-12-07,[location_key=TM],0.0
2020-12-07,[location_key=TM],0.0
2020-12-07,[location_key=TM],0.0
2020-12-07,[location_key=TM],0.0
2020-12-07,[location_key=TM],0.0
2020-12-07,[location_key=TM],0.0
2020-12-07,[location_key=TM],0.0
2020-12-07,"[location_key=TN,school_closing=2]",1.0
2020-12-07,"[location_key=TN,school_closing=2]",1.0
2020-12-07,"[location_key=TN,school_closing=2]",1.0
2020-12-07,"[location_key=TN,school_closing=2]",1.0
2020-12-07,"[location_key=TN,school_closing=2]",1.0
2020-12-07,"[location_key=TN,school_closing=2]",1.0
2020-12-07,"[location_key=TN,school_closing=2]",1.0
2020-12-07,[location_key=TN],1.0
2020-12-07,[location_key=TN],1.0
2020-12-07,[location_key=TN],1.0
2020-12-07,[location_key=TN],1.0
2020-12-07,[location_key=TN],1.0
2020-12-07,[location_key=TN],1.0
2020-12-07,[location_key=TN],1.0
2020-12-07,"[location_key=TO,school_closing=1]",0.0
2020-12-07,"[location_key=TO,school_closing=1]",0.0
2020-12-07,"[location_key=TO,school_closing=1]",0.0
2020-12-07,"[location_key=TO,school_closing=1]",0.0
2020-12-07,"[location_key=TO,school_closing=1]",0.0
2020-12-07,"[location_key=TO,school_closing=1]",0.0
2020-12-07,"[location_key=TO,school_closing=1]",0.0
2020-12-07,[location_key=TO],0.0
2020-12-07,[location_key=TO],0.0
2020-12-07,[location_key=TO],0.0
2020-12-07,[location_key=TO],0.0
2020-12-07,[location_key=TO],0.0
2020-12-07,[location_key=TO],0.0
2020-12-07,[location_key=TO],0.0
2020-12-07,"[location_key=TR,school_closing=2]",2.0
2020-12-07,"[location_key=TR,school_closing=2]",2.0
2020-12-07,"[location_key=TR,school_closing=2]",2.0
2020-12-07,"[location_key=TR,school_closing=2]",2.0
2020-12-07,"[location_key=TR,school_closing=2]",2.0
2020-12-07,"[location_key=TR,school_closing=2]",2.0
2020-12-07,"[location_key=TR,school_closing=2]",2.0
2020-12-07,[location_key=TR],2.0
2020-12-07,[location_key=TR],2.0
2020-12-07,[location_key=TR],2.0
2020-12-07,[location_key=TR],2.0
2020-12-07,[location_key=TR],2.0
2020-12-07,[location_key=TR],2.0
2020-12-07,[location_key=TR],2.0
2020-12-07,"[location_key=TT,school_closing=3]",1.0
2020-12-07,"[location_key=TT,school_closing=3]",1.0
2020-12-07,"[location_key=TT,school_closing=3]",1.0
2020-12-07,"[location_key=TT,school_closing=3]",1.0
2020-12-07,"[location_key=TT,school_closing=3]",1.0
2020-12-07,"[location_key=TT,school_closing=3]",1.0
2020-12-07,"[location_key=TT,school_closing=3]",1.0
2020-12-07,[location_key=TT],1.0
2020-12-07,[location_key=TT],1.0
2020-12-07,[location_key=TT],1.0
2020-12-07,[location_key=TT],1.0
2020-12-07,[location_key=TT],1.0
2020-12-07,[location_key=TT],1.0
2020-12-07,[location_key=TT],1.0
2020-12-07,"[location_key=TW,school_closing=0]",1.0
2020-12-07,"[location_key=TW,school_closing=0]",1.0
2020-12-07,"[location_key=TW,school_closing=0]",1.0
2020-12-07,"[location_key=TW,school_closing=0]",1.0
2020-12-07,"[location_key=TW,school_closing=0]",1.0
2020-12-07,"[location_key=TW,school_closing=0]",1.0
2020-12-07,"[location_key=TW,school_closing=0]",1.0
2020-12-07,[location_key=TW],1.0
2020-12-07,[location_key=TW],1.0
2020-12-07,[location_key=TW],1.0
2020-12-07,[location_key=TW],1.0
2020-12-07,[location_key=TW],1.0
2020-12-07,[location_key=TW],1.0
2020-12-07,[location_key=TW],1.0
2020-12-07,"[location_key=TZ,school_closing=1]",0.0
2020-12-07,"[location_key=TZ,school_closing=1]",0.0
2020-12-07,"[location_key=TZ,school_closing=1]",0.0
2020-12-07,"[location_key=TZ,school_closing=1]",0.0
2020-12-07,"[location_key=TZ,school_closing=1]",0.0
2020-12-07,"[location_key=TZ,school_closing=1]",0.0
2020-12-07,"[location_key=TZ,school_closing=1]",0.0
2020-12-07,[location_key=TZ],0.0
2020-12-07,[location_key=TZ],0.0
2020-12-07,[location_key=TZ],0.0
2020-12-07,[location_key=TZ],0.0
2020-12-07,[location_key=TZ],0.0
2020-12-07,[location_key=TZ],0.0
2020-12-07,[location_key=TZ],0.0
2020-12-07,"[location_key=UA,school_closing=3]",1.0
2020-12-07,"[location_key=UA,school_closing=3]",1.0
2020-12-07,"[location_key=UA,school_closing=3]",1.0
2020-12-07,"[location_key=UA,school_closing=3]",1.0
2020-12-07,"[location_key=UA,school_closing=3]",1.0
2020-12-07,"[location_key=UA,school_closing=3]",1.0
2020-12-07,"[location_key=UA,school_closing=3]",1.0
2020-12-07,[location_key=UA],1.0
2020-12-07,[location_key=UA],1.0
2020-12-07,[location_key=UA],1.0
2020-12-07,[location_key=UA],1.0
2020-12-07,[location_key=UA],1.0
2020-12-07,[location_key=UA],1.0
2020-12-07,[location_key=UA],1.0
2020-12-07,"[location_key=UG,school_closing=2]",0.0
2020-12-07,"[location_key=UG,school_closing=2]",0.0
2020-12-07,"[location_key=UG,school_closing=2]",0.0
2020-12-07,"[location_key=UG,school_closing=2]",0.0
2020-12-07,"[location_key=UG,school_closing=2]",0.0
2020-12-07,"[location_key=UG,school_closing=2]",0.0
2020-12-07,"[location_key=UG,school_closing=2]",0.0
2020-12-07,[location_key=UG],0.0
2020-12-07,[location_key=UG],0.0
2020-12-07,[location_key=UG],0.0
2020-12-07,[location_key=UG],0.0
2020-12-07,[location_key=UG],0.0
2020-12-07,[location_key=UG],0.0
2020-12-07,[location_key=UG],0.0
2020-12-07,"[location_key=US,school_closing=3]",2.0
2020-12-07,"[location_key=US,school_closing=3]",2.0
2020-12-07,"[location_key=US,school_closing=3]",2.0
2020-12-07,"[location_key=US,school_closing=3]",2.0
2020-12-07,"[location_key=US,school_closing=3]",2.0
2020-12-07,"[location_key=US,school_closing=3]",2.0
2020-12-07,"[location_key=US,school_closing=3]",2.0
2020-12-07,[location_key=US],2.0
2020-12-07,[location_key=US],2.0
2020-12-07,[location_key=US],2.0
2020-12-07,[location_key=US],2.0
2020-12-07,[location_key=US],2.0
2020-12-07,[location_key=US],2.0
2020-12-07,[location_key=US],2.0
2020-12-07,"[location_key=US_AK,school_closing=3]",1.0
2020-12-07,"[location_key=US_AK,school_closing=3]",1.0
2020-12-07,"[location_key=US_AK,school_closing=3]",1.0
2020-12-07,"[location_key=US_AK,school_closing=3]",1.0
2020-12-07,"[location_key=US_AK,school_closing=3]",1.0
2020-12-07,"[location_key=US_AK,school_closing=3]",1.0
2020-12-07,"[location_key=US_AK,school_closing=3]",1.0
2020-12-07,[location_key=US_AK],1.0
2020-12-07,[location_key=US_AK],1.0
2020-12-07,[location_key=US_AK],1.0
2020-12-07,[location_key=US_AK],1.0
2020-12-07,[location_key=US_AK],1.0
2020-12-07,[location_key=US_AK],1.0
2020-12-07,[location_key=US_AK],1.0
2020-12-07,"[location_key=US_AL,school_closing=2]",1.0
2020-12-07,"[location_key=US_AL,school_closing=2]",1.0
2020-12-07,"[location_key=US_AL,school_closing=2]",1.0
2020-12-07,"[location_key=US_AL,school_closing=2]",1.0
2020-12-07,"[location_key=US_AL,school_closing=2]",1.0
2020-12-07,"[location_key=US_AL,school_closing=2]",1.0
2020-12-07,"[location_key=US_AL,school_closing=2]",1.0
2020-12-07,[location_key=US_AL],1.0
2020-12-07,[location_key=US_AL],1.0
2020-12-07,[location_key=US_AL],1.0
2020-12-07,[location_key=US_AL],1.0
2020-12-07,[location_key=US_AL],1.0
2020-12-07,[location_key=US_AL],1.0
2020-12-07,[location_key=US_AL],1.0
2020-12-07,"[location_key=US_AR,school_closing=2]",0.0
2020-12-07,"[location_key=US_AR,school_closing=2]",0.0
2020-12-07,"[location_key=US_AR,school_closing=2]",0.0
2020-12-07,"[location_key=US_AR,school_closing=2]",0.0
2020-12-07,"[location_key=US_AR,school_closing=2]",0.0
2020-12-07,"[location_key=US_AR,school_closing=2]",0.0
2020-12-07,"[location_key=US_AR,school_closing=2]",0.0
2020-12-07,[location_key=US_AR],0.0
2020-12-07,[location_key=US_AR],0.0
2020-12-07,[location_key=US_AR],0.0
2020-12-07,[location_key=US_AR],0.0
2020-12-07,[location_key=US_AR],0.0
2020-12-07,[location_key=US_AR],0.0
2020-12-07,[location_key=US_AR],0.0
2020-12-07,"[location_key=US_AZ,school_closing=2]",1.0
2020-12-07,"[location_key=US_AZ,school_closing=2]",1.0
2020-12-07,"[location_key=US_AZ,school_closing=2]",1.0
2020-12-07,"[location_key=US_AZ,school_closing=2]",1.0
2020-12-07,"[location_key=US_AZ,school_closing=2]",1.0
2020-12-07,"[location_key=US_AZ,school_closing=2]",1.0
2020-12-07,"[location_key=US_AZ,school_closing=2]",1.0
2020-12-07,[location_key=US_AZ],1.0
2020-12-07,[location_key=US_AZ],1.0
2020-12-07,[location_key=US_AZ],1.0
2020-12-07,[location_key=US_AZ],1.0
2020-12-07,[location_key=US_AZ],1.0
2020-12-07,[location_key=US_AZ],1.0
2020-12-07,[location_key=US_AZ],1.0
2020-12-07,"[location_key=US_CA,school_closing=3]",1.0
2020-12-07,"[location_key=US_CA,school_closing=3]",1.0
2020-12-07,"[location_key=US_CA,school_closing=3]",1.0
2020-12-07,"[location_key=US_CA,school_closing=3]",1.0
2020-12-07,"[location_key=US_CA,school_closing=3]",1.0
2020-12-07,"[location_key=US_CA,school_closing=3]",1.0
2020-12-07,"[location_key=US_CA,school_closing=3]",1.0
2020-12-07,[location_key=US_CA],1.0
2020-12-07,[location_key=US_CA],1.0
2020-12-07,[location_key=US_CA],1.0
2020-12-07,[location_key=US_CA],1.0
2020-12-07,[location_key=US_CA],1.0
2020-12-07,[location_key=US_CA],1.0
2020-12-07,[location_key=US_CA],1.0
2020-12-07,"[location_key=US_CO,school_closing=2]",1.0
2020-12-07,"[location_key=US_CO,school_closing=2]",1.0
2020-12-07,"[location_key=US_CO,school_closing=2]",1.0
2020-12-07,"[location_key=US_CO,school_closing=2]",1.0
2020-12-07,"[location_key=US_CO,school_closing=2]",1.0
2020-12-07,"[location_key=US_CO,school_closing=2]",1.0
2020-12-07,"[location_key=US_CO,school_closing=2]",1.0
2020-12-07,[location_key=US_CO],1.0
2020-12-07,[location_key=US_CO],1.0
2020-12-07,[location_key=US_CO],1.0
2020-12-07,[location_key=US_CO],1.0
2020-12-07,[location_key=US_CO],1.0
2020-12-07,[location_key=US_CO],1.0
2020-12-07,[location_key=US_CO],1.0
2020-12-07,"[location_key=US_CT,school_closing=2]",1.0
2020-12-07,"[location_key=US_CT,school_closing=2]",1.0
2020-12-07,"[location_key=US_CT,school_closing=2]",1.0
2020-12-07,"[location_key=US_CT,school_closing=2]",1.0
2020-12-07,"[location_key=US_CT,school_closing=2]",1.0
2020-12-07,"[location_key=US_CT,school_closing=2]",1.0
2020-12-07,"[location_key=US_CT,school_closing=2]",1.0
2020-12-07,[location_key=US_CT],1.0
2020-12-07,[location_key=US_CT],1.0
2020-12-07,[location_key=US_CT],1.0
2020-12-07,[location_key=US_CT],1.0
2020-12-07,[location_key=US_CT],1.0
2020-12-07,[location_key=US_CT],1.0
2020-12-07,[location_key=US_CT],1.0
2020-12-07,"[location_key=US_DC,school_closing=1]",0.0
2020-12-07,"[location_key=US_DC,school_closing=1]",0.0
2020-12-07,"[location_key=US_DC,school_closing=1]",0.0
2020-12-07,"[location_key=US_DC,school_closing=1]",0.0
2020-12-07,"[location_key=US_DC,school_closing=1]",0.0
2020-12-07,"[location_key=US_DC,school_closing=1]",0.0
2020-12-07,"[location_key=US_DC,school_closing=1]",2.0
2020-12-07,[location_key=US_DC],0.0
2020-12-07,[location_key=US_DC],0.0
2020-12-07,[location_key=US_DC],2.0
2020-12-07,[location_key=US_DC],0.0
2020-12-07,[location_key=US_DC],0.0
2020-12-07,[location_key=US_DC],0.0
2020-12-07,[location_key=US_DC],0.0
2020-12-07,"[location_key=US_DE,school_closing=2]",1.0
2020-12-07,"[location_key=US_DE,school_closing=2]",1.0
2020-12-07,"[location_key=US_DE,school_closing=2]",1.0
2020-12-07,"[location_key=US_DE,school_closing=2]",1.0
2020-12-07,"[location_key=US_DE,school_closing=2]",1.0
2020-12-07,"[location_key=US_DE,school_closing=2]",1.0
2020-12-07,"[location_key=US_DE,school_closing=2]",1.0
2020-12-07,[location_key=US_DE],1.0
2020-12-07,[location_key=US_DE],1.0
2020-12-07,[location_key=US_DE],1.0
2020-12-07,[location_key=US_DE],1.0
2020-12-07,[location_key=US_DE],1.0
2020-12-07,[location_key=US_DE],1.0
2020-12-07,[location_key=US_DE],1.0
2020-12-07,"[location_key=US_FL,school_closing=2]",0.0
2020-12-07,"[location_key=US_FL,school_closing=2]",0.0
2020-12-07,"[location_key=US_FL,school_closing=2]",0.0
2020-12-07,"[location_key=US_FL,school_closing=2]",0.0
2020-12-07,"[location_key=US_FL,school_closing=2]",0.0
2020-12-07,"[location_key=US_FL,school_closing=2]",0.0
2020-12-07,"[location_key=US_FL,school_closing=2]",0.0
2020-12-07,[location_key=US_FL],0.0
2020-12-07,[location_key=US_FL],0.0
2020-12-07,[location_key=US_FL],0.0
2020-12-07,[location_key=US_FL],0.0
2020-12-07,[location_key=US_FL],0.0
2020-12-07,[location_key=US_FL],0.0
2020-12-07,[location_key=US_FL],0.0
2020-12-07,"[location_key=US_GA,school_closing=2]",0.0
2020-12-07,"[location_key=US_GA,school_closing=2]",0.0
2020-12-07,"[location_key=US_GA,school_closing=2]",0.0
2020-12-07,"[location_key=US_GA,school_closing=2]",0.0
